HitId	WorkerId	AssignmentId	SentenceId	Offset	HighlightedText	Category	Text	EncodedTokens	TokenIdxs
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/E444DD57C5262681F6556478AEFE6F3D092C82C5	158	Chestnut Brown	Hair type	 &gt; &gt; &gt; &gt; &gt; Chloe &lt; &lt; &lt; &lt; &lt; Tall and curvy brunette available now . All natural Beauty ~ . CURVES IN ALL THE RIGHT PLACES . Long Chestnut Brown Hair . and Stunning Green Eyes . 34DD - 24 - 36 build TALL Slender Figure 5 ' 7 120lbs 216 - 961 - 5663 no text 	WyImYW1wO2d0OyIsICImYW1wO2d0OyIsICImYW1wO2d0OyIsICImYW1wO2d0OyIsICImYW1wO2d0OyIsICJDaGxvZSIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICJUYWxsIiwgImFuZCIsICJjdXJ2eSIsICJicnVuZXR0ZSIsICJhdmFpbGFibGUiLCAibm93IiwgIi4iLCAiQWxsIiwgIm5hdHVyYWwiLCAiQmVhdXR5IiwgIn4iLCAiLiIsICJDVVJWRVMiLCAiSU4iLCAiQUxMIiwgIlRIRSIsICJSSUdIVCIsICJQTEFDRVMiLCAiLiIsICJMb25nIiwgIkNoZXN0bnV0IiwgIkJyb3duIiwgIkhhaXIiLCAiLiIsICJhbmQiLCAiU3R1bm5pbmciLCAiR3JlZW4iLCAiRXllcyIsICIuIiwgIjM0REQiLCAiLSIsICIyNCIsICItIiwgIjM2IiwgImJ1aWxkIiwgIlRBTEwiLCAiU2xlbmRlciIsICJGaWd1cmUiLCAiNSIsICInIiwgIjciLCAiMTIwbGJzIiwgIjIxNiIsICItIiwgIjk2MSIsICItIiwgIjU2NjMiLCAibm8iLCAidGV4dCJd	32,,33
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/E444DD57C5262681F6556478AEFE6F3D092C82C5	184	Stunning Green	Eye color	 &gt; &gt; &gt; &gt; &gt; Chloe &lt; &lt; &lt; &lt; &lt; Tall and curvy brunette available now . All natural Beauty ~ . CURVES IN ALL THE RIGHT PLACES . Long Chestnut Brown Hair . and Stunning Green Eyes . 34DD - 24 - 36 build TALL Slender Figure 5 ' 7 120lbs 216 - 961 - 5663 no text 	WyImYW1wO2d0OyIsICImYW1wO2d0OyIsICImYW1wO2d0OyIsICImYW1wO2d0OyIsICImYW1wO2d0OyIsICJDaGxvZSIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICImYW1wO2x0OyIsICJUYWxsIiwgImFuZCIsICJjdXJ2eSIsICJicnVuZXR0ZSIsICJhdmFpbGFibGUiLCAibm93IiwgIi4iLCAiQWxsIiwgIm5hdHVyYWwiLCAiQmVhdXR5IiwgIn4iLCAiLiIsICJDVVJWRVMiLCAiSU4iLCAiQUxMIiwgIlRIRSIsICJSSUdIVCIsICJQTEFDRVMiLCAiLiIsICJMb25nIiwgIkNoZXN0bnV0IiwgIkJyb3duIiwgIkhhaXIiLCAiLiIsICJhbmQiLCAiU3R1bm5pbmciLCAiR3JlZW4iLCAiRXllcyIsICIuIiwgIjM0REQiLCAiLSIsICIyNCIsICItIiwgIjM2IiwgImJ1aWxkIiwgIlRBTEwiLCAiU2xlbmRlciIsICJGaWd1cmUiLCAiNSIsICInIiwgIjciLCAiMTIwbGJzIiwgIjIxNiIsICItIiwgIjk2MSIsICItIiwgIjU2NjMiLCAibm8iLCAidGV4dCJd	37,,38
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/7C8F97CEC7464308BBABA27C34836FBF062D2C76	13	blond	Hair type	 Hi I ' m 22 blond hair , blue eye , mature , shy girl . I ' m 5 feet tall and a huge animal lover . I own a horse and ride it when I can . I also work and go to UNM . I am looking for that special someone to spend that down time with 	WyJIaSIsICJJIiwgIiciLCAibSIsICIyMiIsICJibG9uZCIsICJoYWlyIiwgIiwiLCAiYmx1ZSIsICJleWUiLCAiLCIsICJtYXR1cmUiLCAiLCIsICJzaHkiLCAiZ2lybCIsICIuIiwgIkkiLCAiJyIsICJtIiwgIjUiLCAiZmVldCIsICJ0YWxsIiwgImFuZCIsICJhIiwgImh1Z2UiLCAiYW5pbWFsIiwgImxvdmVyIiwgIi4iLCAiSSIsICJvd24iLCAiYSIsICJob3JzZSIsICJhbmQiLCAicmlkZSIsICJpdCIsICJ3aGVuIiwgIkkiLCAiY2FuIiwgIi4iLCAiSSIsICJhbHNvIiwgIndvcmsiLCAiYW5kIiwgImdvIiwgInRvIiwgIlVOTSIsICIuIiwgIkkiLCAiYW0iLCAibG9va2luZyIsICJmb3IiLCAidGhhdCIsICJzcGVjaWFsIiwgInNvbWVvbmUiLCAidG8iLCAic3BlbmQiLCAidGhhdCIsICJkb3duIiwgInRpbWUiLCAid2l0aCJd	6
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/7C8F97CEC7464308BBABA27C34836FBF062D2C76	26	blue	Eye color	 Hi I ' m 22 blond hair , blue eye , mature , shy girl . I ' m 5 feet tall and a huge animal lover . I own a horse and ride it when I can . I also work and go to UNM . I am looking for that special someone to spend that down time with 	WyJIaSIsICJJIiwgIiciLCAibSIsICIyMiIsICJibG9uZCIsICJoYWlyIiwgIiwiLCAiYmx1ZSIsICJleWUiLCAiLCIsICJtYXR1cmUiLCAiLCIsICJzaHkiLCAiZ2lybCIsICIuIiwgIkkiLCAiJyIsICJtIiwgIjUiLCAiZmVldCIsICJ0YWxsIiwgImFuZCIsICJhIiwgImh1Z2UiLCAiYW5pbWFsIiwgImxvdmVyIiwgIi4iLCAiSSIsICJvd24iLCAiYSIsICJob3JzZSIsICJhbmQiLCAicmlkZSIsICJpdCIsICJ3aGVuIiwgIkkiLCAiY2FuIiwgIi4iLCAiSSIsICJhbHNvIiwgIndvcmsiLCAiYW5kIiwgImdvIiwgInRvIiwgIlVOTSIsICIuIiwgIkkiLCAiYW0iLCAibG9va2luZyIsICJmb3IiLCAidGhhdCIsICJzcGVjaWFsIiwgInNvbWVvbmUiLCAidG8iLCAic3BlbmQiLCAidGhhdCIsICJkb3duIiwgInRpbWUiLCAid2l0aCJd	9
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/060C3D37AB08034642289D93E78A9C7234F844F8	25	BRUNETTE	Hair type	 Beautiful BUSTY Slender BRUNETTE CHLOE <br> <br> All natural Beauty ~ ! <br> <br> CURVES IN ALL THE RIGHT PLACES . <br> <br> Long Chestnut Brown Hair . <br> <br> and <br> <br> Stunning Blue Eyes . <br> <br> 34DD - 24 - 36 build <br> TALL Slender Figure 5 ' 7 120lbs <br> <br> ASK FOR CHLOE 216 - 	WyJCZWF1dGlmdWwiLCAiQlVTVFkiLCAiU2xlbmRlciIsICJCUlVORVRURSIsICJDSExPRSIsICImbHQ7YnImZ3Q7IiwgIiZsdDticiZndDsiLCAiQWxsIiwgIm5hdHVyYWwiLCAiQmVhdXR5IiwgIn4iLCAiISIsICImbHQ7YnImZ3Q7IiwgIiZsdDticiZndDsiLCAiQ1VSVkVTIiwgIklOIiwgIkFMTCIsICJUSEUiLCAiUklHSFQiLCAiUExBQ0VTIiwgIi4iLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIkxvbmciLCAiQ2hlc3RudXQiLCAiQnJvd24iLCAiSGFpciIsICIuIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICJhbmQiLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIlN0dW5uaW5nIiwgIkJsdWUiLCAiRXllcyIsICIuIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICIzNEREIiwgIi0iLCAiMjQiLCAiLSIsICIzNiIsICJidWlsZCIsICImbHQ7YnImZ3Q7IiwgIlRBTEwiLCAiU2xlbmRlciIsICJGaWd1cmUiLCAiNSIsICInIiwgIjciLCAiMTIwbGJzIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICJBU0siLCAiRk9SIiwgIkNITE9FIiwgIjIxNiIsICItIl0=	4
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/060C3D37AB08034642289D93E78A9C7234F844F8	140	Brown	Hair type	 Beautiful BUSTY Slender BRUNETTE CHLOE <br> <br> All natural Beauty ~ ! <br> <br> CURVES IN ALL THE RIGHT PLACES . <br> <br> Long Chestnut Brown Hair . <br> <br> and <br> <br> Stunning Blue Eyes . <br> <br> 34DD - 24 - 36 build <br> TALL Slender Figure 5 ' 7 120lbs <br> <br> ASK FOR CHLOE 216 - 	WyJCZWF1dGlmdWwiLCAiQlVTVFkiLCAiU2xlbmRlciIsICJCUlVORVRURSIsICJDSExPRSIsICImbHQ7YnImZ3Q7IiwgIiZsdDticiZndDsiLCAiQWxsIiwgIm5hdHVyYWwiLCAiQmVhdXR5IiwgIn4iLCAiISIsICImbHQ7YnImZ3Q7IiwgIiZsdDticiZndDsiLCAiQ1VSVkVTIiwgIklOIiwgIkFMTCIsICJUSEUiLCAiUklHSFQiLCAiUExBQ0VTIiwgIi4iLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIkxvbmciLCAiQ2hlc3RudXQiLCAiQnJvd24iLCAiSGFpciIsICIuIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICJhbmQiLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIlN0dW5uaW5nIiwgIkJsdWUiLCAiRXllcyIsICIuIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICIzNEREIiwgIi0iLCAiMjQiLCAiLSIsICIzNiIsICJidWlsZCIsICImbHQ7YnImZ3Q7IiwgIlRBTEwiLCAiU2xlbmRlciIsICJGaWd1cmUiLCAiNSIsICInIiwgIjciLCAiMTIwbGJzIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICJBU0siLCAiRk9SIiwgIkNITE9FIiwgIjIxNiIsICItIl0=	26
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/060C3D37AB08034642289D93E78A9C7234F844F8	177	Stunning Blue	Eye color	 Beautiful BUSTY Slender BRUNETTE CHLOE <br> <br> All natural Beauty ~ ! <br> <br> CURVES IN ALL THE RIGHT PLACES . <br> <br> Long Chestnut Brown Hair . <br> <br> and <br> <br> Stunning Blue Eyes . <br> <br> 34DD - 24 - 36 build <br> TALL Slender Figure 5 ' 7 120lbs <br> <br> ASK FOR CHLOE 216 - 	WyJCZWF1dGlmdWwiLCAiQlVTVFkiLCAiU2xlbmRlciIsICJCUlVORVRURSIsICJDSExPRSIsICImbHQ7YnImZ3Q7IiwgIiZsdDticiZndDsiLCAiQWxsIiwgIm5hdHVyYWwiLCAiQmVhdXR5IiwgIn4iLCAiISIsICImbHQ7YnImZ3Q7IiwgIiZsdDticiZndDsiLCAiQ1VSVkVTIiwgIklOIiwgIkFMTCIsICJUSEUiLCAiUklHSFQiLCAiUExBQ0VTIiwgIi4iLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIkxvbmciLCAiQ2hlc3RudXQiLCAiQnJvd24iLCAiSGFpciIsICIuIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICJhbmQiLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIlN0dW5uaW5nIiwgIkJsdWUiLCAiRXllcyIsICIuIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICIzNEREIiwgIi0iLCAiMjQiLCAiLSIsICIzNiIsICJidWlsZCIsICImbHQ7YnImZ3Q7IiwgIlRBTEwiLCAiU2xlbmRlciIsICJGaWd1cmUiLCAiNSIsICInIiwgIjciLCAiMTIwbGJzIiwgIiZsdDticiZndDsiLCAiJmx0O2JyJmd0OyIsICJBU0siLCAiRk9SIiwgIkNITE9FIiwgIjIxNiIsICItIl0=	34,,35
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	16	short blond 	Hair type	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	4,,5,
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	37	brown	Eye color	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	8
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	85	short brown	Hair type	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	19,,20
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	106	brown	Eye color	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	23
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	152	long blond	Hair type	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	34,,35
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	172	blond	Hair type	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	38
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	220	long blond	Hair type	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	49,,50
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/F92BDA5330B9C9F666652E78D40E48146B7C7AB7	236	green	Eye color	 Ashleigh is 23 short blond hair and brown eyes 5 ' 7 125lbs 36DDD <br/> Tonya is 36 short brown hair and brown eyes 34B 112lbs 5 ' 4 <br/> Angie is 32 long blond hair and blond hair 36DD 5 ' 7 130lbs <br/> Ginger is 39 long blond hair green eyes 36C 110 lbs <br/> 256 - 655 	WyJBc2hsZWlnaCIsICJpcyIsICIyMyIsICJzaG9ydCIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjUiLCAiJyIsICI3IiwgIjEyNWxicyIsICIzNkRERCIsICImbHQ7YnIvJmd0OyIsICJUb255YSIsICJpcyIsICIzNiIsICJzaG9ydCIsICJicm93biIsICJoYWlyIiwgImFuZCIsICJicm93biIsICJleWVzIiwgIjM0QiIsICIxMTJsYnMiLCAiNSIsICInIiwgIjQiLCAiJmx0O2JyLyZndDsiLCAiQW5naWUiLCAiaXMiLCAiMzIiLCAibG9uZyIsICJibG9uZCIsICJoYWlyIiwgImFuZCIsICJibG9uZCIsICJoYWlyIiwgIjM2REQiLCAiNSIsICInIiwgIjciLCAiMTMwbGJzIiwgIiZsdDtici8mZ3Q7IiwgIkdpbmdlciIsICJpcyIsICIzOSIsICJsb25nIiwgImJsb25kIiwgImhhaXIiLCAiZ3JlZW4iLCAiZXllcyIsICIzNkMiLCAiMTEwIiwgImxicyIsICImbHQ7YnIvJmd0OyIsICIyNTYiLCAiLSIsICI2NTUiXQ==	52
